query,stock_name,stock_code,pass_count,error,created_at
한화오션,한화오션,42660.0,8,,2025-05-07 03:37:05
한화오션,한화오션,42660.0,8,,2025-05-07 03:37:07
371160,,,0,종목을 찾을 수 없습니다. 정확히 입력하거나 자동완성에서 선택해 주세요.,2025-05-07 03:54:55
올릭스,올릭스,226950.0,8,,2025-05-07 04:01:50
올릭스,올릭스,226950.0,8,,2025-05-07 04:01:52
카페24,카페24,42000.0,8,,2025-05-07 04:02:18
하이젠알앤엠,,,0,RS 데이터가 없습니다.,2025-05-07 04:02:34
종근당,종근당,185750.0,1,,2025-05-07 04:16:08
한국가스공사,한국가스공사,36460.0,3,,2025-05-07 04:16:43
한국가스공사,한국가스공사,36460.0,3,,2025-05-07 04:16:44
한국가스공사,한국가스공사,36460.0,3,,2025-05-07 04:16:45
비에이치아이,비에이치아이,83650.0,8,,2025-05-07 04:24:22
005930,삼성전자,5930.0,0,,2025-05-07 04:26:25
태웅,태웅,44490.0,4,,2025-05-07 04:27:07
태웅,태웅,44490.0,4,,2025-05-07 04:27:08
에이피알,에이피알,278470.0,7,,2025-05-07 04:27:58
gs건설,,,0,종목을 찾을 수 없습니다. 정확히 입력하거나 자동완성에서 선택해 주세요.,2025-05-07 04:49:53
GS건설,GS건설,6360.0,4,,2025-05-07 04:50:03
대한항공,대한항공,3490.0,2,,2025-05-07 04:50:17
인화정공,인화정공,101930.0,8,,2025-05-07 04:50:32
신신제약,신신제약,2800.0,6,,2025-05-07 05:09:11
신신제약,신신제약,2800.0,6,,2025-05-07 05:09:12
케어젠,케어젠,214370.0,5,,2025-05-07 05:31:07
케어젠,케어젠,214370.0,5,,2025-05-07 05:31:53
포메탈,포메탈,119500.0,7,,2025-05-07 05:35:14
포메탈,포메탈,119500.0,7,,2025-05-07 05:35:16
047810,한국항공우주,47810.0,8,,2025-05-07 05:35:53
싸이버원,싸이버원,356890.0,8,,2025-05-07 05:43:37
신신제약,신신제약,2800.0,6,,2025-05-07 05:52:18
온코크로스,,,0,RS 데이터가 없습니다.,2025-05-07 06:32:41
온코크로스,,,0,RS 데이터가 없습니다.,2025-05-07 06:32:43
온코크로스,,,0,RS 데이터가 없습니다.,2025-05-07 06:32:56
hk이노엔,,,0,종목을 찾을 수 없습니다. 정확히 입력하거나 자동완성에서 선택해 주세요.,2025-05-07 06:33:03
HK이노엔,HK이노엔,195940.0,4,,2025-05-07 06:33:14
효성중공업,효성중공업,298040.0,8,,2025-05-07 06:59:08
효성중공업,효성중공업,298040.0,8,,2025-05-07 06:59:10
HDC,HDC,12630.0,8,,2025-05-07 07:01:29
전진건설로봇,,,0,RS 데이터가 없습니다.,2025-05-07 07:01:39
올릭스,올릭스,226950.0,8,,2025-05-07 07:17:10
HD현대마린솔루션,,,0,RS 데이터가 없습니다.,2025-05-07 07:38:17
알테오젠,알테오젠,196170.0,6,,2025-05-07 08:57:44
클래시스,클래시스,214150.0,8,,2025-05-07 09:22:23
클래시스,클래시스,214150.0,8,,2025-05-07 09:22:25
마이크로컨텍솔,마이크로컨텍솔,98120.0,8,,2025-05-07 09:22:41
코스맥스,코스맥스,192820.0,7,,2025-05-07 09:34:50
005930,삼성전자,5930.0,0,,2025-05-07 09:43:52
삼성전자,삼성전자,5930.0,0,,2025-05-07 10:23:54
삼성전자,삼성전자,5930.0,0,,2025-05-07 10:23:56
올릭스,올릭스,226950.0,8,,2025-05-07 10:51:49
코데즈컴바인,코데즈컴바인,47770.0,8,,2025-05-07 10:54:15
아센디오,아센디오,12170.0,8,,2025-05-07 10:56:10
포바이포,포바이포,389140.0,8,,2025-05-07 11:00:39
바이오플러스,바이오플러스,99430.0,8,,2025-05-07 11:07:42
바이오플러스,바이오플러스,99430.0,8,,2025-05-07 11:07:44
서울평가정보,서울평가정보,36120.0,3,,2025-05-07 11:08:35
코리아에프티,코리아에프티,123410.0,0,,2025-05-07 11:09:06
카페24,카페24,42000.0,8,,2025-05-07 11:31:24
성광벤드,성광벤드,14620.0,8,,2025-05-07 11:31:40
한국콜마,한국콜마,161890.0,7,,2025-05-07 11:31:46
SPC삼립,SPC삼립,5610.0,7,,2025-05-07 11:31:55
LS마린솔루션,LS마린솔루션,60370.0,4,,2025-05-07 11:32:06
LS마린솔루션,LS마린솔루션,60370.0,4,,2025-05-07 11:32:07
LS마린솔루션,LS마린솔루션,60370.0,4,,2025-05-07 11:32:08
휴젤,휴젤,145020.0,8,,2025-05-07 11:32:21
동서,동서,26960.0,8,,2025-05-07 11:32:30
017890,한국알콜,17890.0,3,,2025-05-07 11:43:09
유니온,유니온,910.0,4,,2025-05-07 11:46:02
토탈소프트,토탈소프트,45340.0,6,,2025-05-07 11:46:34
한국전력,한국전력,15760.0,8,,2025-05-07 11:48:36
지엔씨에너지,지엔씨에너지,119850.0,8,,2025-05-07 11:49:20
테슬라,,,0,종목을 찾을 수 없습니다. 정확히 입력하거나 자동완성에서 선택해 주세요.,2025-05-07 12:45:37
엔비디아,,,0,종목을 찾을 수 없습니다. 정확히 입력하거나 자동완성에서 선택해 주세요.,2025-05-07 12:45:52
비에이치아이,비에이치아이,83650.0,8,,2025-05-07 13:00:22
비에이치아이,비에이치아이,83650.0,8,,2025-05-07 13:00:23
비에이치아이,비에이치아이,83650.0,8,,2025-05-07 13:00:24
모티브링크,,,0,RS 데이터가 없습니다.,2025-05-07 13:00:39
모티브링크,,,0,RS 데이터가 없습니다.,2025-05-07 13:00:41
모티브링크,,,0,RS 데이터가 없습니다.,2025-05-07 13:00:53
모티브링크,,,0,RS 데이터가 없습니다.,2025-05-07 13:01:02
sk하이닉스,이닉스,452400.0,0,,2025-05-07 13:01:16
펩트론,펩트론,87010.0,8,,2025-05-07 13:01:32
펩트론,펩트론,87010.0,8,,2025-05-07 13:01:34
퓨처엠,,,0,종목을 찾을 수 없습니다. 정확히 입력하거나 자동완성에서 선택해 주세요.,2025-05-07 13:01:43
퓨쳐켐,퓨쳐켐,220100.0,4,,2025-05-07 13:01:53
퓨쳐켐,퓨쳐켐,220100.0,4,,2025-05-07 13:01:54
유한양행,유한양행,100.0,4,,2025-05-07 13:02:12
포바이포,포바이포,389140.0,8,,2025-05-07 14:25:19
삼성전자,삼성전자,5930.0,0,,2025-05-07 14:35:49
024720,콜마홀딩스,24720.0,6,,2025-05-07 16:11:43
072130,유엔젤,72130.0,8,,2025-05-07 16:11:55
072130,유엔젤,72130.0,8,,2025-05-07 16:12:01
유엔젤,유엔젤,72130.0,8,,2025-05-07 16:12:04
노바렉스,노바렉스,194700.0,6,,2025-05-07 16:12:22
호전실업,호전실업,111110.0,7,,2025-05-07 16:12:29
하츠,하츠,66130.0,7,,2025-05-07 16:12:36
신성에스티,신성에스티,416180.0,5,,2025-05-07 16:12:44
지아이텍,지아이텍,382480.0,6,,2025-05-07 16:12:53
대한항공,대한항공,3490.0,3,,2025-05-07 16:13:00
SK하이닉스,SK하이닉스,660.0,4,,2025-05-07 16:13:07
하이브,하이브,352820.0,8,,2025-05-07 16:13:15
271560,오리온,271560.0,8,,2025-05-07 16:13:30
218410,RFHIC,218410.0,7,,2025-05-07 16:13:36
014830,유니드,14830.0,5,,2025-05-07 16:13:42
057050,현대홈쇼핑,57050.0,4,,2025-05-07 16:13:47
073010,케이에스피,73010.0,5,,2025-05-07 16:13:52
214430,아이쓰리시스템,214430.0,8,,2025-05-07 16:13:59
003570,SNT다이내믹스,3570.0,8,,2025-05-07 16:14:03
000150,두산,150.0,8,,2025-05-07 16:14:14
007660,이수페타시스,7660.0,5,,2025-05-07 16:14:18
051900,LG생활건강,51900.0,1,,2025-05-07 16:14:23
012330,현대모비스,12330.0,6,,2025-05-07 16:14:27
004370,농심,4370.0,4,,2025-05-07 16:14:36
005850,에스엘,5850.0,1,,2025-05-07 16:14:41
294870,HDC현대산업개발,294870.0,7,,2025-05-07 16:14:46
192820,코스맥스,192820.0,7,,2025-05-07 16:14:52
016360,삼성증권,16360.0,8,,2025-05-07 16:14:56
139130,iM금융지주,139130.0,8,,2025-05-07 16:15:00
316140,우리금융지주,316140.0,8,,2025-05-07 16:15:04
030000,제일기획,30000.0,4,,2025-05-07 16:15:08
032640,LG유플러스,32640.0,7,,2025-05-07 16:15:13
259960,크래프톤,259960.0,8,,2025-05-07 16:15:20
005290,동진쎄미켐,5290.0,5,,2025-05-07 16:15:25
012750,에스원,12750.0,7,,2025-05-07 16:15:29
069620,대웅제약,69620.0,7,,2025-05-07 16:15:32
30,,,0,종목을 찾을 수 없습니다. 정확히 입력하거나 자동완성에서 선택해 주세요.,2025-05-07 16:15:35
009830,한화솔루션,9830.0,6,,2025-05-07 16:15:40
175330,JB금융지주,175330.0,5,,2025-05-07 16:15:45
105560,KB금융,105560.0,7,,2025-05-07 16:15:49
015760,한국전력,15760.0,8,,2025-05-07 16:15:54
484870,,,0,RS 데이터가 없습니다.,2025-05-07 16:16:00
473980,,,0,RS 데이터가 없습니다.,2025-05-07 16:16:04
삼성전자,삼성전자,5930.0,0,,2025-05-07 23:43:56
삼성전자,삼성전자,5930.0,0,,2025-05-07 23:43:58
sk하이닉스,이닉스,452400.0,0,,2025-05-07 23:44:49
SK하이닉스,SK하이닉스,660.0,4,,2025-05-07 23:44:50
알테오젠,알테오젠,196170.0,6,,2025-05-08 00:16:27
올릭스,올릭스,226950.0,8,,2025-05-08 00:16:36
한화,한화,880.0,8,,2025-05-08 00:22:49
산일전기,,,0,RS 데이터가 없습니다.,2025-05-08 00:42:12
산일전기,,,0,RS 데이터가 없습니다.,2025-05-08 00:42:19
산일전기,,,0,RS 데이터가 없습니다.,2025-05-08 00:42:26
산일전기,,,0,RS 데이터가 없습니다.,2025-05-08 00:42:27
산일전기,,,0,RS 데이터가 없습니다.,2025-05-08 00:42:37
산일전기,,,0,RS 데이터가 없습니다.,2025-05-08 00:42:38
한화오션,한화오션,42660.0,8,,2025-05-08 00:42:45
한화오션,한화오션,42660.0,8,,2025-05-08 00:42:47
산일전기,,,0,RS 데이터가 없습니다.,2025-05-08 00:42:57
한텍,,,0,RS 데이터가 없습니다.,2025-05-08 00:44:42
인화정공,인화정공,101930.0,8,,2025-05-08 00:45:02
한화엔진,한화엔진,82740.0,8,,2025-05-08 00:46:43
HD현대마린엔진,HD현대마린엔진,71970.0,8,,2025-05-08 00:54:36
에이피알,에이피알,278470.0,7,,2025-05-08 01:38:40
에이피알,에이피알,278470.0,7,,2025-05-08 02:09:36
한화비전,,,0,RS 데이터가 없습니다.,2025-05-08 02:13:35
세경하이테크,세경하이테크,148150.0,2,,2025-05-08 03:52:37
세경하이테크,세경하이테크,148150.0,2,,2025-05-08 03:52:38
세경하이테크,세경하이테크,148150.0,2,,2025-05-08 03:52:40
파인엠텍,파인엠텍,441270.0,2,,2025-05-08 03:53:11
파인엠텍,파인엠텍,441270.0,2,,2025-05-08 03:53:12
율촌화학,율촌화학,8730.0,4,,2025-05-08 04:58:21
아이패밀리에스씨,아이패밀리에스씨,114840.0,2,,2025-05-08 04:58:47
아이패밀리에스씨,아이패밀리에스씨,114840.0,2,,2025-05-08 04:58:49
실리콘투,실리콘투,257720.0,4,,2025-05-08 04:59:05
알테오젠,알테오젠,196170.0,6,,2025-05-08 05:53:48
코미코,코미코,183300.0,5,,2025-05-08 06:07:40
Hmm,,,0,종목을 찾을 수 없습니다. 정확히 입력하거나 자동완성에서 선택해 주세요.,2025-05-08 06:57:28
HMM,HMM,11200.0,5,,2025-05-08 06:57:31
지엔씨에너지,지엔씨에너지,119850.0,8,,2025-05-08 08:29:55
유바이오,,,0,종목을 찾을 수 없습니다. 정확히 입력하거나 자동완성에서 선택해 주세요.,2025-05-08 08:30:03
유바이오로직스,유바이오로직스,206650.0,6,,2025-05-08 08:30:10
삼성전자,삼성전자,5930.0,0,,2025-05-08 08:31:19
웅진,웅진,16880.0,6,,2025-05-08 08:46:07
웅진,웅진,16880.0,6,,2025-05-08 08:46:08
펩트론,펩트론,87010.0,8,,2025-05-08 08:50:19
파인엠텍,파인엠텍,441270.0,2,,2025-05-08 09:49:43
유니온,유니온,910.0,5,,2025-05-08 11:31:44
코스맥스,코스맥스,192820.0,7,,2025-05-08 11:44:29
한미반도체,한미반도체,42700.0,1,,2025-05-08 11:49:39
한국콜마,한국콜마,161890.0,7,,2025-05-08 12:50:30
현대미포,,,0,종목을 찾을 수 없습니다. 정확히 입력하거나 자동완성에서 선택해 주세요.,2025-05-08 12:53:47
HD현대미포,HD현대미포,10620.0,8,,2025-05-08 12:53:56
140860,파크시스템스,140860.0,7,,2025-05-08 13:08:23
337930,젝시믹스,337930.0,3,,2025-05-08 13:08:31
094360,칩스앤미디어,94360.0,4,,2025-05-08 13:08:35
060720,KH바텍,60720.0,1,,2025-05-08 13:08:39
038010,제일테크노스,38010.0,1,,2025-05-08 13:08:43
027360,아주IB투자,27360.0,1,,2025-05-08 13:09:21
337930,젝시믹스,337930.0,3,,2025-05-08 13:09:29
094360,칩스앤미디어,94360.0,4,,2025-05-08 13:09:40
파인엠텍,파인엠텍,441270.0,2,,2025-05-08 13:41:00
파인엠텍,파인엠텍,441270.0,2,,2025-05-08 13:41:00
파인엠텍,파인엠텍,441270.0,2,,2025-05-08 13:41:02
LS마린솔루션,LS마린솔루션,60370.0,4,,2025-05-08 13:46:38
LS마린솔루션,LS마린솔루션,60370.0,4,,2025-05-08 13:46:43
한화엔진,한화엔진,82740.0,8,,2025-05-08 14:07:39
지앤비에스 에코,지앤비에스 에코,382800.0,3,,2025-05-08 14:12:01
쓰리빌리언,,,0,RS 데이터가 없습니다.,2025-05-08 15:02:50
